Charge_in_mAh,Current,Voltage,Temperature
2641.3906,0.0129,5.1161,23.9395
2641.3906,0.0422,5.1096,23.9395
2641.3906,0.0223,5.1125,23.9395
2641.3906,0.0211,5.1143,23.9395
2641.3906,0.0258,5.1122,23.9395
2641.3906,0.0897,5.1147,23.9395
2641.3906,0.0709,5.1057,23.9395
2641.3906,0.0352,5.1114,23.9395
2641.3906,0.051,5.1071,23.9395
2641.3906,0.0129,5.1158,23.9395
2641.3906,0.0176,5.115,23.9395
2641.3906,0.0129,5.1154,23.9395
2641.3906,0.0188,5.115,23.9395
2641.3906,0.0352,5.1086,23.9395
2641.3906,0.0639,5.1064,23.9395
2641.3906,0.0287,5.114,23.9395
2641.3906,0.0211,5.114,23.9395
2641.3906,0.0452,5.1114,23.9395
2641.3906,0.0452,5.1089,23.9395
2641.3906,0.0868,5.1032,23.9395
2641.3906,0.037,5.1089,23.9395
2641.3906,0.027,5.1104,23.9395
2641.3906,0.0575,5.1136,23.9395
2641.3906,0.0223,5.1143,23.9395
2641.3906,0.0217,5.114,23.9395
2641.3906,0.027,5.1111,23.9395
2641.3906,0.0346,5.1111,23.9395
2641.3906,0.051,5.1075,23.9395
2641.3906,0.0123,5.1161,23.9395
2641.3906,0.0129,5.115,23.9395
2641.3906,0.0123,5.1158,23.9395
2641.3906,0.0123,5.115,23.9395
2641.3906,0.0323,5.1122,23.9395
2641.3906,0.0756,5.1028,23.9395
2641.3906,0.0211,5.114,23.9395
2641.3906,0.027,5.1132,23.9395
2641.3906,0.0282,5.1132,23.9395
2641.3906,0.027,5.1143,23.9395
2641.3906,0.0211,5.1143,23.9395
2641.3906,0.0704,5.1078,23.9395
2641.3906,0.0264,5.1093,23.9395
2641.3906,0.0176,5.115,23.9395
2641.3906,0.0129,5.1165,23.9395
2641.3906,0.0129,5.1161,23.9395
2641.3906,0.0129,5.1161,23.9395
2641.3906,0.0223,5.1143,23.9395
2641.3906,0.0563,5.1053,23.9395
2641.3906,0.0147,5.1161,23.9395
2641.3906,0.0123,5.1161,23.9395
2641.3906,0.0135,5.1158,23.9395
2641.3906,0.0252,5.1136,23.9395
2641.3906,0.0129,5.1143,23.9395
2641.3906,0.0481,5.1078,23.9395
2641.3906,0.0129,5.1154,23.9395
2641.3906,0.0211,5.1132,23.9395
2641.3906,0.017,5.1082,23.9395
2641.3906,0.0135,5.1147,23.9395
2641.3906,0.0123,5.1161,23.9395
2641.3906,0.044,5.1086,23.9395
2641.3906,0.0123,5.115,23.9395
2641.3906,0.0176,5.115,23.9395
2641.3906,0.0188,5.1161,23.9395
2641.3906,0.0123,5.1158,23.9395
2641.3906,0.0129,5.1158,23.9395
2641.3906,0.0422,5.1107,23.9395
2641.3906,0.051,5.1068,23.9395
2641.3906,0.0176,5.1143,23.9395
2641.3906,0.0129,5.1161,23.9395
2641.3906,0.0123,5.1161,23.9395
2641.3906,0.0135,5.1165,23.9395
2641.3906,0.0205,5.115,23.9395
2641.3906,0.0481,5.1082,23.9395
2641.3906,0.017,5.1154,23.9395
2641.3906,0.0129,5.1161,23.9395
2641.3906,0.0123,5.1161,23.9395
2641.3906,0.0135,5.1154,23.9395
2641.3906,0.0135,5.1161,23.9395
2641.3906,0.0346,5.1086,23.9395
2641.3906,0.0129,5.1154,23.9395
2641.3906,0.0153,5.1161,23.9395
2641.3906,0.0428,5.1161,23.9395
2641.3906,0.0411,5.115,23.9395
2641.3906,0.0123,5.1161,23.9395
2641.3906,0.0323,5.1111,23.9395
2641.3906,0.051,5.1075,23.9395
2641.3906,0.0123,5.1165,23.9395
2641.3906,0.0129,5.1161,23.9395
2641.3906,0.0123,5.1161,23.9395
2641.3906,0.0129,5.1161,23.9395
2641.3906,0.0223,5.115,23.9395
2641.3906,0.0575,5.1086,23.9395
2641.3906,0.0176,5.1147,23.9395
2641.3906,0.0123,5.1161,23.9395
2641.3906,0.0129,5.1158,23.9395
2641.3906,0.0147,5.1158,23.9395
2641.3906,0.0129,5.1161,23.9395
2641.3906,0.0493,5.1075,23.9395
2641.3906,0.02,5.114,23.9395
2641.3906,0.0246,5.115,23.9395
2641.3906,0.0147,5.1154,23.9395
2641.3906,0.0123,5.1158,23.9395
2641.3906,0.0129,5.1143,23.9395
2641.3906,0.0346,5.1107,23.9395
2641.3906,0.0223,5.1118,23.9395
2641.3906,0.0129,5.1158,23.9395
2641.3906,0.0211,5.1161,23.9395
2641.3906,0.0129,5.1132,23.9395
2641.3906,0.0123,5.1136,23.9395
2641.3906,0.0246,5.1136,23.9395
2641.3906,0.0481,5.1086,23.9395
2641.3906,0.0123,5.1154,23.9395
2641.3906,0.0123,5.1161,23.9395
2641.3906,0.0264,5.1161,23.9395
2641.3906,0.0123,5.1161,23.9395
2641.3906,0.0123,5.1161,23.9395
2641.3906,0.0493,5.1078,23.9395
2641.3906,0.0141,5.1158,23.9395
2641.3906,0.0123,5.1161,23.9395
2641.3906,0.0129,5.1161,23.9395
2641.3906,0.0129,5.1161,23.9395
2641.3906,0.0123,5.1161,23.9395
2641.3906,0.0334,5.1089,23.9395
2642.6172,0.0205,5.1107,23.9395
2642.6172,0.0129,5.1161,23.9395
2642.6172,0.0123,5.1161,23.9395
2642.6172,0.0317,5.1114,23.9395
2642.6172,0.0211,5.1143,23.9395
2642.6172,0.0487,5.1111,23.9395
2642.6172,0.0745,5.106,23.9395
2642.6172,0.0217,5.1143,23.9395
2642.6172,0.0217,5.114,23.9395
2642.6172,0.0457,5.1129,23.9395
2642.6172,0.0205,5.114,23.9395
2642.6172,0.0141,5.1161,23.9395
2642.6172,0.0469,5.1078,23.9395
2642.6172,0.0129,5.1158,23.9395
2642.6172,0.0358,5.1111,23.9395
2642.6172,0.0774,5.097,23.9395
2642.6172,0.0405,5.1078,23.9395
2642.6172,0.0246,5.1129,23.9395
2642.6172,0.061,5.1093,23.9395
2642.6172,0.0264,5.1078,23.9395
2642.6172,0.0299,5.1107,23.9395
2642.6172,0.0211,5.114,23.9395
2642.6172,0.0211,5.1143,23.9395
2642.6172,0.0235,5.1143,23.9395
2642.6172,0.0329,5.1118,23.9395
2642.6172,0.0727,5.1057,23.9395
2642.6172,0.0217,5.1161,23.9395
2642.6172,0.0211,5.1158,23.9395
2642.6172,0.0129,5.1161,23.9395
2642.6172,0.0123,5.1161,23.9395
2642.6172,0.0616,5.105,23.9395
2642.6172,0.0727,5.0956,23.9395
2642.6172,0.0211,5.1111,23.9395
2642.6172,0.0135,5.1161,23.9395
2642.6172,0.0135,5.1158,23.9395
2642.6172,0.0246,5.1147,23.9395
2642.6172,0.0129,5.1161,23.9395
2642.6172,0.0434,5.114,23.9395
2642.6172,0.0498,5.1068,23.9395
2642.6172,0.0129,5.1161,23.9395
2642.6172,0.0123,5.1143,23.9395
2642.6172,0.0129,5.1161,23.9395
2642.6172,0.0182,5.115,23.9395
2642.6172,0.0182,5.115,23.9395
2642.6172,0.0551,5.1096,23.9395
2642.6172,0.0205,5.1093,23.9395
2642.6172,0.0135,5.1129,23.9395
2642.6172,0.0135,5.1161,23.9395
2642.6172,0.0129,5.1158,23.9395
2642.6172,0.0129,5.1158,23.9395
2642.6172,0.0516,5.1107,23.9395
2642.6172,0.0176,5.115,23.9395
2642.6172,0.0123,5.1161,23.9395
2642.6172,0.0129,5.1158,23.9395
2642.6172,0.0522,5.11,23.9395
2642.6172,0.0123,5.1089,23.9395
2642.6172,0.0258,5.1132,23.9395
2642.6172,0.0522,5.1071,23.9395
2642.6172,0.0522,5.1075,23.9395
2642.6172,0.0135,5.1158,23.9395
2642.6172,0.0223,5.1154,23.9395
2642.6172,0.0129,5.1161,23.9395
2642.6172,0.027,5.1143,23.9395
2642.6172,0.051,5.1068,23.9395
2642.6172,0.0123,5.1158,23.9395
2642.6172,0.0129,5.1154,23.9395
2642.6172,0.0129,5.1161,23.9395
2642.6172,0.0123,5.1158,23.9395
2642.6172,0.0164,5.1161,23.9395
2642.6172,0.0352,5.1111,23.9395
2642.6172,0.0205,5.1147,23.9395
2642.6172,0.0205,5.1086,23.9395
2642.6172,0.027,5.1118,23.9395
2642.6172,0.0211,5.1136,23.9395
2642.6172,0.0211,5.1143,23.9395
2642.6172,0.0487,5.1114,23.9395
2642.6172,0.0586,5.1057,23.9395
2642.6172,0.0241,5.1104,23.9395
2642.6172,0.0229,5.114,23.9395
2642.6172,0.0211,5.1143,23.9395
2642.6172,0.0211,5.1143,23.9395
2642.6172,0.0241,5.1125,23.9395
2642.6172,0.0627,5.1068,23.9395
2642.6172,0.0205,5.1136,23.9395
2642.6172,0.0211,5.1147,23.9395
2642.6172,0.0123,5.1161,23.9395
2642.6172,0.0141,5.1161,23.9395
2642.6172,0.0182,5.1147,23.9395
2642.6172,0.0563,5.1093,23.9395
2642.6172,0.017,5.1125,23.9395
2642.6172,0.0205,5.1161,23.9395
2642.6172,0.0123,5.1161,23.9395
2642.6172,0.0129,5.1161,23.9395
2642.6172,0.0182,5.115,23.9395
2642.6172,0.0405,5.1125,23.9395
2642.6172,0.0598,5.1075,23.9395
2642.6172,0.0129,5.1093,23.9395
2642.6172,0.0153,5.1154,23.9395
2642.6172,0.0129,5.1154,23.9395
2642.6172,0.0129,5.1161,23.9395
2642.6172,0.0153,5.1158,23.9395
2642.6172,0.0493,5.1078,23.9395
2642.6172,0.0475,5.1107,23.9395
2642.6172,0.0381,5.1107,23.9395
2642.6172,0.0246,5.1136,23.9395
2642.6172,0.0217,5.114,23.9395
2642.6172,0.0211,5.114,23.9395
2642.6172,0.0616,5.1093,23.9395
2642.6172,0.0176,5.1111,23.9395
2642.6172,0.0153,5.1154,23.9395
2642.6172,0.0123,5.1161,23.9395
2642.6172,0.0141,5.1161,23.9395
2642.6172,0.0129,5.115,23.9395
2642.6172,0.0276,5.1129,23.9395
2642.6172,0.0539,5.1068,23.9395
2642.6172,0.0434,5.1122,23.9395
2642.6172,0.0211,5.114,23.9395
2642.6172,0.0235,5.1136,23.9395
2642.6172,0.0246,5.1132,23.9395
2642.6172,0.0299,5.1129,23.9395
2642.6172,0.0586,5.1064,23.9395
2642.6172,0.0287,5.1086,23.9395
2642.6172,0.0129,5.115,23.9395
2642.6172,0.0129,5.1154,23.9395
2642.6172,0.0176,5.1147,23.9395
2642.6172,0.0487,5.1071,23.9395
2642.6172,0.051,5.1078,23.9395
2642.6172,0.0317,5.114,23.9395
2642.6172,0.0123,5.1158,23.9395
2642.6172,0.0129,5.1161,23.9395
2642.6172,0.0129,5.1158,23.9395
2642.6172,0.0129,5.1158,23.9395
2642.6172,0.0364,5.1107,23.9395
2642.6172,0.0821,5.1042,23.9395
2642.6172,0.0422,5.1129,23.9395
2642.6172,0.0323,5.1122,23.9395
2642.6172,0.0211,5.114,23.9395
2642.6172,0.0217,5.1143,23.9395
2642.6172,0.0299,5.1132,23.9395
2642.6172,0.0575,5.1064,23.9395
2642.6172,0.0258,5.1129,23.9395
2642.6172,0.0305,5.1136,23.9395
2642.6172,0.0129,5.1158,23.9395
2642.6172,0.0252,5.115,23.9395
2642.6172,0.0123,5.1158,23.9395
2642.6172,0.0563,5.1078,23.9395
2642.6172,0.034,5.1136,23.9395
2642.6172,0.0135,5.1161,23.9395
2642.6172,0.0141,5.115,23.9395
2642.6172,0.0176,5.115,23.9395
2642.6172,0.0129,5.1158,23.9395
2642.6172,0.0446,5.1122,23.9395
2642.6172,0.0598,5.1086,23.9395
2642.6172,0.0135,5.1161,23.9395
2642.6172,0.0153,5.1158,23.9395
2642.6172,0.0135,5.1154,23.9395
2642.6172,0.0129,5.1161,23.9395
2642.6172,0.0235,5.1147,23.9395
2642.6172,0.0809,5.105,23.9395
2642.6172,0.0141,5.1154,23.9395
2642.6172,0.0123,5.1161,23.9395
2642.6172,0.0129,5.1161,23.9395
2642.6172,0.0123,5.1158,23.9395
2642.6172,0.0123,5.1143,23.9395
2642.6172,0.0873,5.1075,23.9395
2642.6172,0.0141,5.1147,23.9395
2642.6172,0.0135,5.115,23.9395
2642.6172,0.0129,5.1158,23.9395
2642.6172,0.0264,5.1158,23.9395
2642.6172,0.0129,5.1161,23.9395
2642.6172,0.0387,5.1104,23.9395
2642.6172,0.0358,5.1089,23.9395
2642.6172,0.0217,5.1147,23.9395
2642.6172,0.0217,5.114,23.9395
2642.6172,0.0258,5.1132,23.9395
2642.6172,0.0329,5.1125,23.9395
2642.6172,0.0463,5.1125,23.9395
2642.6172,0.0557,5.1068,23.9395
2642.6172,0.0252,5.1132,23.9395
2642.6172,0.027,5.1143,23.9395
2642.6172,0.0334,5.1129,23.9395
2642.6172,0.0129,5.1161,23.9395
2642.6172,0.0123,5.115,23.9395
2642.6172,0.0879,5.1057,23.9395
2642.6172,0.0129,5.1154,23.9395
2642.6172,0.0123,5.1165,23.9395
2642.6172,0.0147,5.1165,23.9395
2642.6172,0.0147,5.1161,23.9395
2642.6172,0.0123,5.1161,23.9395
2642.6172,0.0709,5.1028,23.9395
2642.6172,0.0411,5.1104,23.9395
2642.6172,0.0346,5.114,23.9395
2642.6172,0.0598,5.1039,23.9395
2642.6172,0.0311,5.1122,23.9395
2642.6172,0.0205,5.1161,23.9395
2642.6172,0.037,5.1147,23.9395
2642.6172,0.0604,5.106,23.9395
2642.6172,0.0211,5.114,23.9395
2642.6172,0.0299,5.114,23.9395
2642.6172,0.0264,5.1132,23.9395
2642.6172,0.0323,5.1125,23.9395
2642.6172,0.0276,5.1147,23.9395
2642.6172,0.0575,5.106,23.9395
2643.8359,0.0258,5.1125,23.9395
2643.8359,0.0211,5.1143,23.9395
2643.8359,0.0241,5.1129,23.9395
2643.8359,0.0211,5.1136,23.9395
2643.8359,0.0217,5.1122,23.9395
2643.8359,0.0305,5.1125,23.9395
2643.8359,0.0604,5.106,23.9395
2643.8359,0.0211,5.1143,23.9395
2643.8359,0.037,5.114,23.9395
2643.8359,0.0235,5.114,23.9395
2643.8359,0.0211,5.1143,23.9395
2643.8359,0.0534,5.1125,23.9395
2643.8359,0.0481,5.1078,23.9395
2643.8359,0.0129,5.1158,23.9395
2643.8359,0.0129,5.1158,23.9395
2643.8359,0.0129,5.1165,23.9395
2643.8359,0.0123,5.1161,23.9395
2643.8359,0.0375,5.1089,23.9395
2643.8359,0.0709,5.1057,23.9395
2643.8359,0.0258,5.1125,23.9395
2643.8359,0.0217,5.1143,23.9395
2643.8359,0.0264,5.1143,23.9395
2643.8359,0.0211,5.114,23.9395
2643.8359,0.0217,5.1147,23.9395
2643.8359,0.0422,5.1093,23.9395
2643.8359,0.0264,5.1082,23.9395
2643.8359,0.0129,5.1161,23.9395
2643.8359,0.0176,5.1147,23.9395
2643.8359,0.0135,5.1154,23.9395
2643.8359,0.0147,5.1161,23.9395
2643.8359,0.0235,5.1132,23.9395
2643.8359,0.0504,5.1086,23.9395
2643.8359,0.0123,5.1158,23.9395
2643.8359,0.0299,5.114,23.9395
2643.8359,0.0539,5.1064,23.9395
2643.8359,0.0123,5.1158,23.9395
2643.8359,0.0129,5.1158,23.9395
2643.8359,0.0569,5.1086,23.9395
2643.8359,0.0129,5.1158,23.9395
2643.8359,0.0563,5.1114,23.9395
2643.8359,0.058,5.1071,23.9395
2643.8359,0.0159,5.1154,23.9395
2643.8359,0.0135,5.1132,23.9395
2643.8359,0.0446,5.1104,23.9395
2643.8359,0.0182,5.1082,23.9395
2643.8359,0.0487,5.1122,23.9395
2643.8359,0.1184,5.0945,23.9395
2643.8359,0.167,5.0819,23.9395
2643.8359,0.0745,5.1021,23.9395
2643.8359,0.0258,5.1125,23.9395
2643.8359,0.0498,5.1078,23.9395
2643.8359,0.0129,5.1158,23.9395
2643.8359,0.0123,5.1154,23.9395
2643.8359,0.0129,5.1158,23.9395
2643.8359,0.0129,5.1158,23.9395
2643.8359,0.0129,5.1158,23.9395
2643.8359,0.0469,5.1078,23.9395
2643.8359,0.0135,5.1154,23.9395
2643.8359,0.0569,5.1086,23.9395
2643.8359,0.0135,5.1125,23.9395
2643.8359,0.0129,5.1161,23.9395
2643.8359,0.0123,5.1158,23.9395
2643.8359,0.0516,5.1104,23.9395
2643.8359,0.0176,5.1075,23.9395
2643.8359,0.017,5.115,23.9395
2643.8359,0.0135,5.1161,23.9395
2643.8359,0.02,5.115,23.9395
2643.8359,0.0194,5.1114,23.9395
2643.8359,0.0217,5.114,23.9395
2643.8359,0.061,5.1068,23.9395
2643.8359,0.0147,5.1154,23.9395
2643.8359,0.0135,5.1158,23.9395
2643.8359,0.0129,5.1161,23.9395
2643.8359,0.0282,5.1096,23.9395
2643.8359,0.0129,5.1143,23.9395
2643.8359,0.0411,5.1111,23.9395
2643.8359,0.0129,5.115,23.9395
2643.8359,0.0129,5.1158,23.9395
2643.8359,0.0129,5.1158,23.9395
2643.8359,0.0129,5.1154,23.9395
2643.8359,0.0211,5.1129,23.9395
2643.8359,0.0539,5.1093,23.9395
2643.8359,0.0657,5.1042,23.9395
2643.8359,0.0211,5.1129,23.9395
2643.8359,0.0364,5.1129,23.9395
2643.8359,0.0645,5.1046,23.9395
2643.8359,0.0211,5.114,23.9395
2643.8359,0.0287,5.1114,23.9395
2643.8359,0.058,5.1064,23.9395
2643.8359,0.0352,5.1111,23.9395
2643.8359,0.0211,5.1136,23.9395
2643.8359,0.0211,5.114,23.9395
2643.8359,0.0317,5.1096,23.9395
2643.8359,0.0211,5.114,23.9395
2643.8359,0.0563,5.1057,23.9395
2643.8359,0.0176,5.1147,23.9395
2643.8359,0.0129,5.1158,23.9395
2643.8359,0.0135,5.1158,23.9395
2643.8359,0.0129,5.1158,23.9395
2643.8359,0.0153,5.1154,23.9395
2643.8359,0.0498,5.1075,23.9395
2643.8359,0.0176,5.1143,23.9395
2643.8359,0.0123,5.1154,23.9395
2643.8359,0.0129,5.1158,23.9395
2643.8359,0.0463,5.1104,23.9395
2643.8359,0.0258,5.1132,23.9395
2643.8359,0.0534,5.1118,23.9395
2643.8359,0.0575,5.1064,23.9395
2643.8359,0.0223,5.114,23.9395
2643.8359,0.0616,5.1136,23.9395
2643.8359,0.0229,5.114,23.9395
2643.8359,0.0229,5.1143,23.9395
2643.8359,0.0229,5.114,23.9395
2643.8359,0.0534,5.1064,23.9395
2643.8359,0.0176,5.1147,23.9395
2643.8359,0.0135,5.1158,23.9395
2643.8359,0.0123,5.1158,23.9395
2643.8359,0.0311,5.1122,23.9395
2643.8359,0.0211,5.114,23.9395
2643.8359,0.0621,5.1053,23.9395
2643.8359,0.0311,5.1104,23.9395
2643.8359,0.0211,5.1143,23.9395
2643.8359,0.0211,5.1143,23.9395
2643.8359,0.0205,5.1096,23.9395
2643.8359,0.0135,5.1158,23.9395
2643.8359,0.0252,5.114,23.9395
2643.8359,0.0487,5.1057,23.9395
2643.8359,0.0141,5.1143,23.9395
2643.8359,0.0123,5.1161,23.9395
2643.8359,0.0182,5.1143,23.9395
2643.8359,0.0211,5.1154,23.9395
2643.8359,0.0182,5.1161,23.9395
2643.8359,0.0493,5.1078,23.9395
2643.8359,0.0123,5.1158,23.9395
2643.8359,0.02,5.1161,23.9395
2643.8359,0.0475,5.1107,23.9395
2643.8359,0.0422,5.11,23.9395
2643.8359,0.0129,5.1158,23.9395
2643.8359,0.0475,5.1089,23.9395
2643.8359,0.0264,5.1147,23.9395
2643.8359,0.0129,5.1161,23.9395
2643.8359,0.0141,5.1158,23.9395
2643.8359,0.0135,5.1158,23.9395
2643.8359,0.0123,5.1161,23.9395
2643.8359,0.0393,5.1136,23.9395
2643.8359,0.0563,5.106,23.9395
2643.8359,0.0129,5.115,23.9395
2643.8359,0.0129,5.1165,23.9395
2643.8359,0.0305,5.1122,23.9395
2643.8359,0.0211,5.114,23.9395
2643.8359,0.0299,5.1129,23.9395
2643.8359,0.0633,5.105,23.9395
2643.8359,0.0282,5.1136,23.9395
2643.8359,0.0317,5.1136,23.9395
2643.8359,0.0211,5.1132,23.9395
2643.8359,0.0223,5.1136,23.9395
2643.8359,0.0223,5.114,23.9395
2643.8359,0.0463,5.1082,23.9395
2643.8359,0.0135,5.1147,23.9395
2643.8359,0.0129,5.1161,23.9395
2643.8359,0.051,5.1132,23.9395
2643.8359,0.0153,5.1154,23.9395
2643.8359,0.0123,5.1161,23.9395
2643.8359,0.0352,5.1111,23.9395
2643.8359,0.0539,5.1068,23.9395
2643.8359,0.0123,5.1154,23.9395
2643.8359,0.0475,5.115,23.9395
2643.8359,0.0129,5.1161,23.9395
2643.8359,0.0123,5.1158,23.9395
2643.8359,0.0246,5.115,23.9395
2643.8359,0.0557,5.1068,23.9395
2643.8359,0.0129,5.1154,23.9395
2643.8359,0.0129,5.1158,23.9395
2643.8359,0.0422,5.11,23.9395
2643.8359,0.0258,5.1129,23.9395
2643.8359,0.0217,5.1125,23.9395
2643.8359,0.0627,5.1046,23.9395
2643.8359,0.0329,5.1122,23.9395
2643.8359,0.0229,5.114,23.9395
2643.8359,0.0211,5.1143,23.9395
2643.8359,0.0211,5.1125,23.9395
2643.8359,0.0211,5.1143,23.9395
2643.8359,0.0522,5.1089,23.9395
2643.8359,0.0539,5.1064,23.9395
2643.8359,0.0129,5.1161,23.9395
2643.8359,0.0463,5.1125,23.9395
2643.8359,0.0129,5.1154,23.9395
2643.8359,0.0135,5.1158,23.9395
2643.8359,0.02,5.1154,23.9395
2643.8359,0.0504,5.1082,23.9395
2643.8359,0.0129,5.115,23.9395
2643.8359,0.0434,5.1111,23.9395
2643.8359,0.0164,5.1161,23.9395
2643.8359,0.0129,5.1158,23.9395
2643.8359,0.0123,5.115,23.9395
2643.8359,0.0481,5.1078,23.9395
2643.8359,0.0135,5.1147,23.9395
2645.0586,0.0305,5.1161,23.9395
2645.0586,0.0123,5.1165,23.9395
2645.0586,0.017,5.1161,23.9395
2645.0586,0.0129,5.1161,23.9395
2645.0586,0.0246,5.1129,23.9395
2645.0586,0.017,5.1104,23.9395
2645.0586,0.0135,5.115,23.9395
2645.0586,0.0135,5.1154,23.9395
2645.0586,0.0129,5.1158,23.9395
2645.0586,0.0123,5.1161,23.9395
2645.0586,0.0246,5.1132,23.9395
2645.0586,0.0481,5.1082,23.9395
2645.0586,0.0153,5.1143,23.9395
2645.0586,0.0205,5.1136,23.9395
2645.0586,0.0123,5.1161,23.9395
2645.0586,0.0153,5.114,23.9395
2645.0586,0.0176,5.1125,23.9395
2645.0586,0.044,5.1082,23.9395
2645.0586,0.0153,5.1143,23.9395
2645.0586,0.0129,5.1111,23.9395
2645.0586,0.0129,5.1161,23.9395
2645.0586,0.0123,5.1161,23.9395
2645.0586,0.0135,5.1158,23.9395
2645.0586,0.0387,5.1107,23.9395
2645.0586,0.037,5.1068,23.9395
2645.0586,0.0129,5.1158,23.9395
2645.0586,0.0123,5.1158,23.9395
2645.0586,0.0129,5.1154,23.9395
2645.0586,0.0123,5.1161,23.9395
2645.0586,0.0205,5.1132,23.9395
2645.0586,0.0381,5.11,23.9395
2645.0586,0.0211,5.1143,23.9395
2645.0586,0.0469,5.1086,23.9395
2645.0586,0.0147,5.1161,23.9395
2645.0586,0.0129,5.1158,23.9395
2645.0586,0.0176,5.115,23.9395
2645.0586,0.0176,5.1082,23.9395
2645.0586,0.0153,5.1147,23.9395
2645.0586,0.0123,5.1143,23.9395
2645.0586,0.0164,5.1158,23.9395
2645.0586,0.0123,5.1161,23.9395
2645.0586,0.0176,5.115,23.9395
2645.0586,0.0393,5.1104,23.9395
2645.0586,0.0287,5.1086,23.9395
2645.0586,0.0147,5.1161,23.9395
2645.0586,0.017,5.1158,23.9395
2645.0586,0.0123,5.1161,23.9395
2645.0586,0.0164,5.1143,23.9395
2645.0586,0.0205,5.114,23.9395
2645.0586,0.051,5.1071,23.9395
2645.0586,0.0276,5.1122,23.9395
2645.0586,0.0323,5.114,23.9395
2645.0586,0.0211,5.1147,23.9395
2645.0586,0.0223,5.114,23.9395
2645.0586,0.0311,5.114,23.9395
2645.0586,0.0575,5.1064,23.9395
2645.0586,0.0211,5.1132,23.9395
2645.0586,0.0211,5.114,23.9395
2645.0586,0.0211,5.1143,23.9395
2645.0586,0.0217,5.1143,23.9395
2645.0586,0.0217,5.1132,23.9395
2645.0586,0.0463,5.1089,23.9395
2645.0586,0.0141,5.115,23.9395
2645.0586,0.0129,5.1158,23.9395
2645.0586,0.0123,5.1161,23.9395
2645.0586,0.0129,5.1158,23.9395
2645.0586,0.02,5.1143,23.9395
2645.0586,0.02,5.1143,23.9395
2645.0586,0.0504,5.1086,23.9395
2645.0586,0.037,5.1122,23.9395
2645.0586,0.0211,5.1143,23.9395
2645.0586,0.0211,5.1143,23.9395
2645.0586,0.0241,5.1132,23.9395
2645.0586,0.0211,5.1143,23.9395
2645.0586,0.0569,5.106,23.9395
2645.0586,0.0211,5.11,23.9395
2645.0586,0.0229,5.1136,23.9395
2645.0586,0.0153,5.1154,23.9395
2645.0586,0.0123,5.1158,23.9395
2645.0586,0.0123,5.1158,23.9395
2645.0586,0.0557,5.1093,23.9395
2645.0586,0.0545,5.1082,23.9395
2645.0586,0.0299,5.1143,23.9395
2645.0586,0.0211,5.1143,23.9395
2645.0586,0.0211,5.1143,23.9395
2645.0586,0.0323,5.1114,23.9395
2645.0586,0.0469,5.1075,23.9395
2645.0586,0.0926,5.1032,23.9395
2645.0586,0.0217,5.114,23.9395
2645.0586,0.0211,5.1143,23.9395
2645.0586,0.0211,5.1143,23.9395
2645.0586,0.0305,5.1125,23.9395
2645.0586,0.0229,5.114,23.9395
2645.0586,0.0557,5.1071,23.9395
2645.0586,0.0287,5.1132,23.9395
2645.0586,0.0446,5.1093,23.9395
2645.0586,0.1705,5.0848,23.9395
2645.0586,0.1231,5.0938,23.9395
2645.0586,0.0469,5.1078,23.9395
2645.0586,0.0955,5.1039,23.9395
2645.0586,0.0745,5.1021,23.9395
2645.0586,0.0129,5.1129,23.9395
2645.0586,0.0147,5.115,23.9395
2645.0586,0.0159,5.115,23.9395
2645.0586,0.0123,5.1158,23.9395
2645.0586,0.0405,5.1132,23.9395
2645.0586,0.0821,5.1028,23.9395
2645.0586,0.0129,5.1158,23.9395
2645.0586,0.0123,5.1161,23.9395
2645.0586,0.0129,5.1161,23.9395
2645.0586,0.0123,5.1147,23.9395
2645.0586,0.02,5.1143,23.9395
2645.0586,0.0827,5.1057,23.9395
2645.0586,0.0129,5.1154,23.9395
2645.0586,0.0176,5.1158,23.9395
2645.0586,0.0217,5.1158,23.9395
2645.0586,0.0123,5.1158,23.9395
2645.0586,0.0123,5.1161,23.9395
2645.0586,0.0516,5.1111,23.9395
2645.0586,0.0223,5.1136,23.9395
2645.0586,0.0211,5.1136,23.9395
2645.0586,0.0211,5.1143,23.9395
2645.0586,0.0276,5.1125,23.9395
2645.0586,0.0211,5.114,23.9395
2645.0586,0.0815,5.1006,23.9395
2645.0586,0.051,5.1071,23.9395
2645.0586,0.0129,5.1158,23.9395
2645.0586,0.0129,5.1158,23.9395
2645.0586,0.0211,5.115,23.9395
2645.0586,0.0141,5.1158,23.9395
2645.0586,0.0211,5.1147,23.9395
2645.0586,0.0827,5.1024,23.9395
2645.0586,0.0211,5.114,23.9395
2645.0586,0.0223,5.114,23.9395
2645.0586,0.0211,5.1143,23.9395
2645.0586,0.0217,5.1143,23.9395
2645.0586,0.0211,5.1143,23.9395
2645.0586,0.0592,5.1042,23.9395
2645.0586,0.0211,5.1082,23.9395
2645.0586,0.0211,5.1143,23.9395
2645.0586,0.0129,5.1161,23.9395
2645.0586,0.0129,5.1158,23.9395
2645.0586,0.0123,5.1161,23.9395
2645.0586,0.0832,5.1104,23.9395
2645.0586,0.1008,5.1024,23.9395
2645.0586,0.0229,5.1143,23.9395
2645.0586,0.0205,5.1143,23.9395
2645.0586,0.0246,5.1136,23.9395
2645.0586,0.02,5.1143,23.9395
2645.0586,0.0323,5.1132,23.9395
